,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.10335727338689404,0.054219309563623475,0.13633536645850683,0.062257003911793375
1,3,0.13050729583471227,0.06883618795066035,0.1731412903087823,0.07916626213721814
2,6,0.1422980384972703,0.07545751218226442,0.18808912451496432,0.08651465489895464
3,9,0.14967516433991626,0.07954851301624381,0.19612861027404868,0.09073339689286475
4,12,0.15652358598512695,0.08276596328161091,0.2041978618714862,0.09427675487016818
5,15,0.16201301165074913,0.08558602450999604,0.21098104014715485,0.09738395378377954
6,18,0.16670505998097598,0.08796051062697768,0.21666586444560973,0.10005628724879793
7,21,0.1707007936471165,0.09014374305700756,0.2212379818169496,0.10232487547071589
8,24,0.1734195309782529,0.09221605985844732,0.22529256065917175,0.10476174945733187
9,27,0.17877022045241517,0.09450508517527369,0.23059571308555257,0.10707396173178736
10,30,0.18145662907895102,0.0960514466662817,0.23456299633672376,0.10885996336330526
11,33,0.18191802849740543,0.09698060218835185,0.23729537609726617,0.11029975046810285
12,36,0.18507078700182727,0.09829581360028423,0.23865712799961128,0.11125784769469996
13,39,0.18756800061059076,0.09979541925345976,0.2430180093421917,0.11322094339047951
14,42,0.19009881525586325,0.10096189605785766,0.24470064874623684,0.11419682926763093
15,45,0.19120121040573027,0.10169231831372141,0.24771569273098681,0.11533415464581655
16,48,0.19228606295442371,0.10252643498780144,0.24859978673606828,0.11615884813467511
17,51,0.19427655123004645,0.10349447151823653,0.2513301577130875,0.11725711518043641
18,54,0.1955237419981676,0.10416106985386851,0.2506879919564346,0.11756624347021788
19,57,0.19777707541412584,0.10537964487931559,0.2537534788298259,0.11896291480999675
20,60,0.19835668114102872,0.10578328166978165,0.2562410990885902,0.11979463990724525
21,63,0.19889997236028184,0.10650920655007828,0.25825540912137906,0.12087710559380534
22,66,0.19991399935987547,0.10692800576542426,0.25949924775895195,0.12139002291962853
23,69,0.20196694160056733,0.10757511492359975,0.2611932093033057,0.12194338559098433
24,72,0.2036834464803463,0.10835873058351012,0.2626544097965054,0.12257692697043439
25,75,0.20429347097506906,0.10910578181300988,0.2646209210484492,0.12361609881110955
26,78,0.20445284355798155,0.1097134024126727,0.2637275862818608,0.12406558698070412
27,81,0.2061451263450571,0.10999796217385982,0.2658671102554033,0.1245343614209622
28,84,0.20674912941304205,0.11036157814292276,0.26737386051646894,0.12499716924674713
29,87,0.2077297745058085,0.11094849516277051,0.267987965678351,0.12554648234814744
30,90,0.20876290095653313,0.11138418016442443,0.269279078673456,0.12607572685681445
31,93,0.2084188392787637,0.11145775308144748,0.27081005053028157,0.12649709209609367
32,96,0.20951522547652882,0.11207835421303095,0.2710279070859374,0.1269416767578918
33,99,0.21153268190968363,0.1122455063254468,0.2716080253519825,0.1268024638220232
34,102,0.21110531640977281,0.11263331668889766,0.27325890745246995,0.1276338292459857
35,105,0.2120530062412164,0.11263262916593819,0.2736625258036744,0.12753296922514526
36,108,0.2127372562664173,0.11301343073814821,0.2742086498474525,0.12796068257760362
37,111,0.21220801521480445,0.11300655254556931,0.2736350541623776,0.12791345745606306
38,114,0.21211768524726166,0.11310884627123534,0.27437051080868585,0.12815149876104553
39,117,0.21491774226043633,0.11428868779511156,0.2767781839521408,0.12925764632477935
40,120,0.21450531771634573,0.11410323205760807,0.27757938650761427,0.12937633162961637
41,123,0.21586790039026396,0.1148980097550405,0.2788178708928148,0.13008786753755902
42,126,0.21601899917032916,0.11438058633773833,0.2788490842949093,0.12959117555681166
43,129,0.21594735749211408,0.11498400392369774,0.27754427179081165,0.12994192672286597
44,132,0.21780650030028065,0.11541972488638849,0.2793545682369598,0.13031742436385368
45,135,0.21724309537628395,0.1154469810723743,0.27901359121977626,0.1303847919721274
46,138,0.21567971336186417,0.11509010866604803,0.279006651825059,0.13041805589701566
47,141,0.2166365965613566,0.11582005807518264,0.27992946866366214,0.13111082175618527
48,144,0.21639100309246728,0.11596333607578731,0.2796777674655314,0.13127603067619908
49,147,0.21570504531575113,0.11548331379356885,0.2787565496806143,0.130802922160531
50,150,0.21622112638379307,0.11559629791390905,0.27904627668530924,0.13084342589946035
51,153,0.21883596366773134,0.11626008160970709,0.2801264675592445,0.13117186200374012
52,156,0.22095602834568212,0.11702357330999831,0.2820731771785122,0.1319328466296603
53,159,0.2205246536600723,0.11700858024616627,0.2830436087580594,0.13212433871083182
54,162,0.22051220757688678,0.11677821625890969,0.2840249893020518,0.13211058264486905
55,165,0.22093153560120765,0.11739459348156794,0.28476798976699275,0.13281684564756105
56,168,0.22082995161429195,0.11712158855466426,0.2839435480717338,0.13243135000886702
57,171,0.21956313974849279,0.11685639144360352,0.2846527004806272,0.13255542921524863
58,174,0.22047596191951072,0.1171031703553975,0.2856194948700009,0.13284266161290229
59,177,0.22141576661080192,0.11762099196691979,0.2846580101708784,0.13293865532316562
60,180,0.22251079648147326,0.1178598088368159,0.2841107684349262,0.13285346245752302
61,183,0.2204726164051418,0.11739996861111329,0.2838306489743122,0.13274522686469192
62,186,0.22106228368701505,0.1180243699570981,0.28505928662451374,0.13349582407994753
63,189,0.22204559284384032,0.11823685928271072,0.28567606039778487,0.133674600144187
64,192,0.22057211874283955,0.11788936751535123,0.28570537830530773,0.13357263690766147
65,195,0.22192556226162155,0.11832129782105834,0.2861277003413199,0.13385126416472592
66,198,0.22155064879276584,0.1184139934437988,0.2856091036226641,0.13392222609865173
67,Final,0.22180628782774536,0.11835751428689695,0.28581828650091234,0.1338269785994821
