,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.01578040578191443,0.01090880439615227,0.026666577439925145,0.014768968251163531
1,3,0.02518738033831814,0.017093821404610257,0.042052599098261596,0.02301821207568189
2,6,0.030692979384572595,0.02105836506023143,0.05129931355278886,0.0282612986566313
3,9,0.03483889416783428,0.023975271662734478,0.05758211841763146,0.03191060157404971
4,12,0.03915650631502107,0.026810600521756038,0.06408034539237584,0.03547667309439102
5,15,0.04229184968213564,0.02899272305394135,0.06943101493887742,0.03844877850175086
6,18,0.04531232564277932,0.03100350747791691,0.07347440072655292,0.04079891462264001
7,21,0.04759438938523961,0.0326393683036249,0.07729816046166871,0.04295774666237611
8,24,0.04919959589707206,0.033707247222572914,0.08070256473348571,0.044641422315674494
9,27,0.051149448422852566,0.034920974820123775,0.08296382624290538,0.045929962780498934
10,30,0.052792507346396275,0.035978188223895875,0.08460864382048806,0.04700746721730929
11,33,0.053796954716125445,0.03678087401681714,0.08643031295108475,0.048139433259167225
12,36,0.054528886402722215,0.03731892649476503,0.08800141939432585,0.04892789088801192
13,39,0.05534686557207413,0.03798426699305467,0.08935149692494954,0.049775542048400075
14,42,0.056383688878996155,0.03859923676171906,0.09018108437218805,0.05034549135161707
15,45,0.05665691041122899,0.03893563107932722,0.0907792463641936,0.05080353341065569
16,48,0.05717001857892017,0.03933020416434082,0.09207181883528846,0.05139413196917071
17,51,0.05734919033121286,0.039356198558342555,0.09287506325486418,0.051664905337276204
18,54,0.057966969130109805,0.03977544563876269,0.09389155533154896,0.05222425386217315
19,57,0.05811758222964688,0.0399753460356743,0.09447548437242591,0.05255993102529055
20,60,0.058870573350776396,0.04044515726132009,0.09477251672068093,0.05286783813918378
21,63,0.059305890706803324,0.04071385113503964,0.09503930850945544,0.0531388827151008
22,66,0.05920095620174753,0.0409068770225791,0.09592493242241716,0.05362984304959226
23,69,0.059813579769435216,0.04113246439783353,0.09646006190943698,0.05381603943186394
24,72,0.05964414752739952,0.041250850416576994,0.09692344026888111,0.05417547380418706
25,75,0.06025018488358368,0.04167517702204993,0.09734799940863591,0.054474355593685894
26,78,0.06032762544210455,0.041779808152115704,0.09761412439932085,0.0546826572954837
27,81,0.06073168076481894,0.04186768069346379,0.09762025204703295,0.05466599081993369
28,84,0.06086754916042312,0.042143628105552555,0.09830294419409719,0.055098380384494626
29,87,0.06111154873044766,0.04229016358453029,0.09827574150998268,0.05520485932304754
30,90,0.06142737164270551,0.042319397635950634,0.09866384297190896,0.055230570936059445
31,93,0.06146198187921471,0.04248941526464626,0.09887560105726,0.05546924991075281
32,96,0.06171568640886816,0.04268776373064725,0.09906752350907484,0.055614298640556246
33,99,0.06159099821386782,0.042681691255785074,0.09894975500041955,0.0556553152139034
34,102,0.06191590344139426,0.04278601152802201,0.09914631389289219,0.05572591467762609
35,105,0.06129992065601701,0.042640420580686476,0.09887316729481743,0.055679502893503145
36,108,0.06177124152614485,0.04276703433350072,0.09898046462293476,0.055700471000008946
37,111,0.061787122403120794,0.042733886288558724,0.09902228573803191,0.055691966558664735
38,114,0.06160081357663018,0.04284164200146487,0.09886191155647005,0.055798842201905306
39,117,0.061525688652799615,0.043047101930249805,0.09905050162503702,0.05606876379227741
40,120,0.061890573547114476,0.04306908521681616,0.09957448424607705,0.05611834145784371
41,123,0.061928908294257,0.043009297034445934,0.09962832985844323,0.056082696731695254
42,126,0.06185236782316125,0.042965807960181325,0.0991612716175892,0.055940405297229295
43,129,0.061883575689147215,0.043065879603669914,0.09960605230468474,0.05610179014583552
44,132,0.06242309130890308,0.04331508891860682,0.09970904668166428,0.05624814528431362
45,135,0.06223631999281966,0.04325655508907309,0.09951080340652525,0.0562145177409817
46,138,0.06216687714687455,0.043199768837048604,0.10015848582112982,0.05642717489691313
47,141,0.06248632862842552,0.04326627751232556,0.10026641342846783,0.05638181018606356
48,144,0.06235303195201372,0.04316761104583854,0.10000276619648062,0.05624460178943168
49,147,0.06277394359750894,0.04335352506815723,0.10022781073753396,0.056377339560735325
50,150,0.06245687878656732,0.04332092923432705,0.10015280245328172,0.05642635352734485
51,153,0.062440802155029375,0.043315998810627226,0.1001145275677446,0.05635354949209965
52,156,0.06218099103449512,0.04326639953555538,0.09991506783382659,0.05634713963272218
53,159,0.062234629393470034,0.04321686226472878,0.09986043914542526,0.05628057716745199
54,162,0.06240491550461655,0.04328403227744982,0.10002929590357659,0.05632620624969979
55,165,0.06279596500575148,0.04367749415417295,0.10010871808137893,0.05661347604655198
56,168,0.06286933983035844,0.04360314172203413,0.09978491513885361,0.05643280665568193
57,171,0.06266221029600104,0.04354512659164334,0.09983850181487734,0.05646420753261813
58,174,0.06262155141268598,0.04338919509442598,0.10018291076872257,0.056431322242359805
59,177,0.06246894665106984,0.043301563907665035,0.10014559679829373,0.05637589487472203
60,180,0.06258512782839797,0.043354606076903765,0.10034519024348883,0.056428085751829136
61,183,0.06256927314161335,0.04333253017622663,0.10068236020797952,0.05654147235855402
62,186,0.06281839735694816,0.04336427438645615,0.1005465145272566,0.056446301329676575
63,189,0.06267160969730638,0.04338714543117972,0.10052610391678868,0.05646086963712794
64,192,0.06282436343487702,0.043546017615217786,0.10025853361576176,0.05651101556043584
65,195,0.06287033014655005,0.04354081317497839,0.10011890509831341,0.05645548050787664
66,198,0.06266888928284858,0.04336268197579336,0.10039918009495834,0.056461444917441
67,201,0.06304067402357234,0.04355738116521523,0.10055863810822406,0.056561096057085675
68,204,0.06290564234802226,0.04336859456275936,0.10024391482065899,0.056265794569561454
69,207,0.0629412340582557,0.04345234151917538,0.1000755659003968,0.05633622140445766
70,210,0.06267215670697265,0.04340177635096096,0.10024495455660101,0.056411251429736325
71,213,0.06295153778890777,0.04347159235095571,0.1004414214642636,0.0564551745188861
72,216,0.06282685497646698,0.04347386154490626,0.10032845038343417,0.056450871127404274
73,219,0.06276385757785531,0.04337448943998037,0.10027434013424925,0.056393786488515646
74,222,0.06292434475953364,0.04364593555534654,0.10033324102722113,0.05664043860724743
75,225,0.06314004688796036,0.04363470199453037,0.10086488602309153,0.056705700122103124
76,228,0.06283309330030351,0.04361070638776558,0.1003711025907667,0.056648386311656966
77,231,0.06292881779441815,0.04361506899229808,0.10042217559528516,0.056609291524002396
78,234,0.06317692677004945,0.043794971073202175,0.1004458392879656,0.05674166862245361
79,237,0.0628739060890564,0.04378256893187361,0.10053799760744685,0.05678646559977964
80,240,0.06302738216506444,0.043644938546292825,0.1008326479283526,0.05676990421081955
81,243,0.06329778461741839,0.04386535461427011,0.1007604890777317,0.05688295961432736
82,246,0.06332269356549286,0.04393402907968857,0.10095633697930154,0.056968773215028336
83,249,0.06306552837388164,0.04376097150351654,0.10092080776347546,0.056882162538221225
84,252,0.06286183233618553,0.04377815486387269,0.10072552987316903,0.05691289801872474
85,255,0.06295513357277525,0.04373231213967789,0.10115962212002111,0.05694313497005693
86,258,0.06317846651348012,0.043854567407958664,0.1010877665444578,0.05700766140070098
87,261,0.06304047496419553,0.043747129453688284,0.10088455271188344,0.05684402537406967
88,264,0.06332660769527199,0.04390954053390259,0.1007819002104571,0.05691844072769659
89,267,0.0630315726854479,0.04371601419360158,0.10101018625518661,0.056935677833832694
90,270,0.06333527060007478,0.04394137264365432,0.10104083790823633,0.05702229376251612
91,273,0.06337567037528356,0.0439608475067262,0.10098949084773287,0.05704132460195928
92,276,0.06330034851116853,0.043842984540894726,0.1015549425386424,0.05711473300248978
93,279,0.06378071420250898,0.043928072057302085,0.10148289450579473,0.057039303914251265
94,282,0.06345142537371382,0.04391352800595602,0.1017155973353502,0.05721779329131256
95,285,0.06375208694137435,0.04413785972054288,0.10151732067388912,0.05727364000399033
96,288,0.06392522908670431,0.04406562231949102,0.10134076269599138,0.05710312752197834
97,291,0.06362797295086577,0.04402002848228231,0.10156505706188386,0.057194118090352894
98,294,0.06365781415053223,0.04406616649954638,0.10164141291340377,0.05726879111144179
99,297,0.06341954322918743,0.04395662454635855,0.10189559269368696,0.057310965596228135
100,Final,0.06354654832006208,0.044054712028447865,0.10166697505191832,0.05730081896089525
