,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.02206698289193006,0.0161997030207395,0.03685971995182148,0.021141251149804013
1,3,0.03343837327491272,0.02477249488142672,0.054244596100744724,0.03170811220109414
2,6,0.038400544789841166,0.028461946185915177,0.062391560210812,0.036463383797936254
3,9,0.04190877164422233,0.030970714325388747,0.0686142638132882,0.03984674331025916
4,12,0.04525475570170807,0.03341473803414815,0.07320239052813247,0.0427031364282572
5,15,0.04724244962064851,0.03486658487381426,0.07661953936017475,0.04469909243663642
6,18,0.04906036758404585,0.03645078267258314,0.07945720912723862,0.04659928887147446
7,21,0.051214511550604046,0.03793516093971026,0.08212576480961868,0.04824611651295906
8,24,0.05294235801493801,0.039097014067147176,0.08475227634268404,0.04967354851493764
9,27,0.05383211403259014,0.040015366073669054,0.0866113938909874,0.05089387728388582
10,30,0.0549440247503509,0.04076064853186845,0.08893964380689692,0.05198884684111414
11,33,0.05652514501842711,0.041823167928100216,0.09024368449076899,0.05300426925067073
12,36,0.05731746804700642,0.04259795539133957,0.09157051019941045,0.05390016721341307
13,39,0.058216138712573716,0.043164226547273435,0.09284231389558721,0.05463741129543071
14,42,0.05898874584587183,0.043556424779940754,0.09386109112878659,0.05508057988944731
15,45,0.059478016439907945,0.04404918442034068,0.09538008487529276,0.055909421397554476
16,48,0.06001157344722812,0.044524779866047616,0.09597953047044233,0.056385495011752405
17,51,0.06096634929550533,0.04515288205632616,0.09721327148102861,0.057099989444900606
18,54,0.061499914300973686,0.04560921168691235,0.0979253389294126,0.05764438005311349
19,57,0.06178541064851436,0.04598141999418032,0.09858030422119465,0.05815309369592002
20,60,0.0624695402455097,0.04640512788286839,0.09947216752629098,0.05862835479659283
21,63,0.06298840461435061,0.046629023024270674,0.10017630211748237,0.058912476593089506
22,66,0.0631785213916954,0.0468728803720118,0.10011148577949087,0.059067147174626355
23,69,0.06371258706055993,0.047322824348661294,0.10139474804945468,0.05980841333642768
24,72,0.0637632467001263,0.047362053284439244,0.1013359304660742,0.059743293881583504
25,75,0.06445972302256062,0.04798370259249402,0.1018853933988735,0.060369514543585155
26,78,0.06444955114286795,0.048080604059869296,0.10302437318566703,0.06082039997343436
27,81,0.06506007168048926,0.04857697879668549,0.10296934994745333,0.06111398020123998
28,84,0.065237796444309,0.0485594910700653,0.10310957044805875,0.06108587361540196
29,87,0.06539164335666162,0.04896087422116251,0.10373013338247747,0.0616297455020197
30,90,0.0653363885961538,0.048838721306465306,0.10403757895542486,0.06164833875512172
31,93,0.06569291558041591,0.04912350744315535,0.1045648172045507,0.06195175231894915
32,96,0.06597908639404816,0.049312363866781665,0.10459959690382496,0.06212023812606062
33,99,0.06651172904409154,0.0496872562053577,0.10544617841959775,0.06256247152911577
34,102,0.06681298586639618,0.049736178499661166,0.10544728081531753,0.06253414715171667
35,105,0.06659084906308081,0.04971032081884605,0.10608224379664545,0.06273361890005019
36,108,0.06713280759710127,0.049989370649421334,0.10607137549874808,0.06284479409012488
37,111,0.06696405277663113,0.05006307454778577,0.10665413162584232,0.0631910196080345
38,114,0.06727790850386692,0.05022542905985405,0.10696079431673279,0.06333982514830122
39,117,0.06767697384993512,0.05019040780937536,0.10713787514692594,0.06327078675654495
40,120,0.06779583278896392,0.050486301811369545,0.10766957685478429,0.06369121152019301
41,123,0.06798507460627724,0.05063086851079319,0.10741655590864906,0.06371681631742895
42,126,0.06763518931531294,0.05049617949415333,0.10789216121293364,0.06378646912492208
43,129,0.06795769340126744,0.050568728861829025,0.10767345755746721,0.06373336895191802
44,132,0.06781992840856024,0.05072403809422534,0.10809684497050773,0.0640327256749324
45,135,0.06801655806053436,0.05093218025937881,0.10801707983434153,0.06416222868773495
46,138,0.06857207107075994,0.051246606939192106,0.10837524882779491,0.06441798959840656
47,141,0.06854077434786872,0.05114077203705049,0.1084437037187245,0.06432981481836987
48,144,0.06835045623087578,0.05108949082743441,0.10891006241587815,0.06453343180572155
49,147,0.06872284903090332,0.05125647165933539,0.10919698018514028,0.06467531134398093
50,150,0.06869875782875824,0.05143582441257509,0.1089618413303579,0.06475090958039073
51,153,0.06894991403563623,0.051639156052570946,0.10981183726370783,0.065140422477495
52,156,0.06913548667804727,0.051781397535293906,0.10982199342701349,0.06517485963232238
53,159,0.0688310797277103,0.05182499064420455,0.10965825451548676,0.06528647500141499
54,162,0.0686383684925889,0.051677692221488165,0.10905496208456757,0.06504325890413344
55,165,0.06881699787860142,0.051749761215354705,0.10918097719471993,0.06506655121810725
56,168,0.06924180046190914,0.051994574049292946,0.10974567147805367,0.06534326235490369
57,171,0.0693747842173893,0.05178885741406301,0.10970335632535769,0.06513792413034251
58,174,0.0691298418895964,0.05168028281055414,0.10942581852564265,0.0650197348794827
59,177,0.0693583792062057,0.05195296605220724,0.10991649098627175,0.06536113174625659
60,180,0.06970233129332291,0.05209870275684794,0.10983724113123577,0.06537308329852866
61,183,0.06976826086592565,0.0521143735818793,0.11021056052543271,0.06548740989395148
62,186,0.06911642914295998,0.05196583393288526,0.1099080565402887,0.06546620289863016
63,189,0.0695185127903999,0.052083118812812995,0.1102589971934036,0.06554967045960236
64,192,0.06957618894508136,0.05210157615718509,0.11048073272529324,0.0656330200291332
65,195,0.0697768080645087,0.05205823091920204,0.11028075012218219,0.06542687215260011
66,198,0.06912235409210046,0.05193300498910879,0.11043348046415867,0.06556607763689934
67,Final,0.06920029209092182,0.05200384054579689,0.11006848516992684,0.0654577153010496
